Owner:;Invent.Nr.;Bezeichnung:;Kategorie:;Gebäude:;Raum:;Abteilung:;Serien-Nr.;Rechnungsdatum:;Wert:;Lieferant;Leistung;Fassung;Gewicht;Lampentyp;Apparate-Nr.
Bühnentechnik PZ;BTK24305;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 17
Bühnentechnik PZ;BTK24306;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 18
Bühnentechnik PZ;BTK24307;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 19
Bühnentechnik PZ;BTK24308;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 2
Bühnentechnik PZ;BTK24309;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 20
Bühnentechnik PZ;BTK24310;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 3
Bühnentechnik PZ;BTK24311;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 4
Bühnentechnik PZ;BTK24312;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 5
Bühnentechnik PZ;BTK24313;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 6
Bühnentechnik PZ;BTK24314;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 7
Bühnentechnik PZ;BTK24315;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 8
Bühnentechnik PZ;BTK24316;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 9
Bühnentechnik PZ;BTK24317;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 01
Bühnentechnik PZ;BTK24318;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 02
Bühnentechnik PZ;BTK24319;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 03
Bühnentechnik PZ;BTK24320;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 04
Bühnentechnik PZ;BTK24321;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 05
Bühnentechnik PZ;BTK24322;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 06
Bühnentechnik PZ;BTK24323;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 07
Bühnentechnik PZ;BTK24324;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 08
Bühnentechnik PZ;BTK24325;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 09
Bühnentechnik PZ;BTK24326;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 10
Bühnentechnik PZ;BTK24327;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 11
Bühnentechnik PZ;BTK24328;Leuchtstoff SpectraConnecT5 LDDE SCT5-4/35;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;26.08.08;2700;HBJ;35;;6.7;T5 35W ;SC 12
Bühnentechnik PZ;BTK24329;Natriumdampf Effektlicht Limax NA180;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;30.11.05;7140;Limax;180;BY 22d;17.7;SOX 180;670
Bühnentechnik PZ;BTK24330;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1506
Bühnentechnik PZ;BTK24331;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1507
Bühnentechnik PZ;BTK24332;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1508
Bühnentechnik PZ;BTK24333;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1509
Bühnentechnik PZ;BTK24334;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1510
Bühnentechnik PZ;BTK24335;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1511
Bühnentechnik PZ;BTK24336;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1512
Bühnentechnik PZ;BTK24337;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1513
Bühnentechnik PZ;BTK24338;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1514
Bühnentechnik PZ;BTK24339;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1515
Bühnentechnik PZ;BTK24340;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1516
Bühnentechnik PZ;BTK24341;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1517
Bühnentechnik PZ;BTK24342;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1518
Bühnentechnik PZ;BTK24343;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1519
Bühnentechnik PZ;BTK24344;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1520
Bühnentechnik PZ;BTK24345;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1521
Bühnentechnik PZ;BTK24346;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1522
Bühnentechnik PZ;BTK24347;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1523
Bühnentechnik PZ;BTK24348;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1524
Bühnentechnik PZ;BTK24349;Par 64 Silver Longnose Italo;Licht/Scheinwerfer;Ge09;Probebühne ext.;Bühnentechnik PZ;keine;01.11.08;0;Toni;500;GX 16 d;2.1;;1525
Bühnentechnik PZ;BTK24350;Par36 Blinder 4-Lite Major;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.05.02;340;Musik Aktiv;;;5.5;;681
Bühnentechnik PZ;BTK24351;Par36 Blinder 4-Lite Major;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.05.02;340;Musik Aktiv;;;5.5;;682
Bühnentechnik PZ;BTK24352;Par36 Blinder 4-Lite Major;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.05.02;340;Musik Aktiv;;;5.5;;683
Bühnentechnik PZ;BTK24353;Par36 Blinder 4-Lite Major;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.05.02;340;Musik Aktiv;;;5.5;;684
Bühnentechnik PZ;BTK24354;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;801
Bühnentechnik PZ;BTK24355;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;802
Bühnentechnik PZ;BTK24356;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;803
Bühnentechnik PZ;BTK24357;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;804
Bühnentechnik PZ;BTK24358;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;805
Bühnentechnik PZ;BTK24359;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;806
Bühnentechnik PZ;BTK24360;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;807
Bühnentechnik PZ;BTK24361;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;808
Bühnentechnik PZ;BTK24362;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;809
Bühnentechnik PZ;BTK24363;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;810
Bühnentechnik PZ;BTK24364;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;811
Bühnentechnik PZ;BTK24365;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;812
Bühnentechnik PZ;BTK24366;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;813
Bühnentechnik PZ;BTK24367;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;814
Bühnentechnik PZ;BTK24368;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;815
Bühnentechnik PZ;BTK24369;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;816
Bühnentechnik PZ;BTK24370;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;817
Bühnentechnik PZ;BTK24371;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;818
Bühnentechnik PZ;BTK24372;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;819
Bühnentechnik PZ;BTK24373;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;820
Bühnentechnik PZ;BTK24374;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;821
Bühnentechnik PZ;BTK24375;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;822
Bühnentechnik PZ;BTK24376;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;823
Bühnentechnik PZ;BTK24377;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;824
Bühnentechnik PZ;BTK24378;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;825
Bühnentechnik PZ;BTK24379;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;826
Bühnentechnik PZ;BTK24380;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;827
Bühnentechnik PZ;BTK24381;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;828
Bühnentechnik PZ;BTK24382;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;829
Bühnentechnik PZ;BTK24383;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;830
Bühnentechnik PZ;BTK24384;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;831
Bühnentechnik PZ;BTK24385;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;832
Bühnentechnik PZ;BTK24386;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;833
Bühnentechnik PZ;BTK24387;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;834
Bühnentechnik PZ;BTK24388;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;835
Bühnentechnik PZ;BTK24389;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;836
Bühnentechnik PZ;BTK24390;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;837
Bühnentechnik PZ;BTK24391;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;838
Bühnentechnik PZ;BTK24392;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;839
Bühnentechnik PZ;BTK24393;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;840
Bühnentechnik PZ;BTK24394;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;841
Bühnentechnik PZ;BTK24395;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;842
Bühnentechnik PZ;BTK24396;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;843
Bühnentechnik PZ;BTK24397;Strip-light Eigenbau 1v2/10;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;250;unbekannt;500;GU 5,3;1.4;MR16;844
Bühnentechnik PZ;BTK24398;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;845
Bühnentechnik PZ;BTK24399;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;846
Bühnentechnik PZ;BTK24400;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;847
Bühnentechnik PZ;BTK24401;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;848
Bühnentechnik PZ;BTK24402;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;849
Bühnentechnik PZ;BTK24403;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;850
Bühnentechnik PZ;BTK24404;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;851
Bühnentechnik PZ;BTK24405;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;852
Bühnentechnik PZ;BTK24406;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;853
Bühnentechnik PZ;BTK24407;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;854
Bühnentechnik PZ;BTK24408;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;855
Bühnentechnik PZ;BTK24409;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;856
Bühnentechnik PZ;BTK24410;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;857
Bühnentechnik PZ;BTK24411;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;858
Bühnentechnik PZ;BTK24412;Strip-light Eigenbau 3xMR16 mit VG;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;keine;01.01.04;370;unbekannt;150;GU 5,3;0.8;MR16;859
Bühnentechnik PZ;BTK24413;Svoboda Niedervolt Rampe;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.95;1600;unbekannt;250;E 40;22.8;24V 250W;685
Bühnentechnik PZ;BTK24414;Svoboda Niedervolt Rampe;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.95;1600;unbekannt;250;E 40;22.8;24V 250W;686
Bühnentechnik PZ;BTK24415;Svoboda Niedervolt Rampe;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.95;1600;unbekannt;250;E 40;22.8;24V 250W;687
Bühnentechnik PZ;BTK24416;Vari Lite VL 1000 ERS AS;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;AS10000105093919;10.12.08;7839;IQ Unlimited;575;G 22;32;MSR 575 HR;731
Bühnentechnik PZ;BTK24417;Vari Lite VL 1000 ERS AS;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;AS10000105093916;10.12.08;7839;IQ Unlimited;575;G 22;32;MSR 575 HR;732
Bühnentechnik PZ;BTK24418;Vari Lite VL 1000 ERS AS;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;AS10000105093918;10.12.08;7839;IQ Unlimited;575;G 22;32;MSR 575 HR;733
Bühnentechnik PZ;BTK24419;Vari Lite VL 1000 ERS AS;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;AS10000105093917;10.12.08;7839;IQ Unlimited;575;G 22;32;MSR 575 HR;734
Bühnentechnik PZ;BTK24420;Vari Lite VL 3500 Q;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;15000;IQ Unlimited;1200;SFc-10-0;25;HTI 1200W /D7/60;723
Bühnentechnik PZ;BTK24421;Vari Lite VL 3500 Q;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;15000;IQ Unlimited;1200;SFc-10-0;25;HTI 1200W /D7/60;724
Bühnentechnik PZ;BTK24422;Vari Lite VL 3500 Q;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;15000;IQ Unlimited;1200;SFc-10-0;25;HTI 1200W /D7/60;725
Bühnentechnik PZ;BTK24423;Vari Lite VL 3500 Q;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;15000;IQ Unlimited;1200;SFc-10-0;25;HTI 1200W /D7/60;726
Bühnentechnik PZ;BTK24424;Vari Lite VL 500;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;7800;IQ Unlimited;1200;G 22;25;CP 110;713
Bühnentechnik PZ;BTK24425;Vari Lite VL 500;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;7800;IQ Unlimited;1200;G 22;25;CP 110;714
Bühnentechnik PZ;BTK24426;Vari Lite VL 500;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;7800;IQ Unlimited;1200;G 22;25;CP 110;715
Bühnentechnik PZ;BTK24427;Vari Lite VL 500;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;7800;IQ Unlimited;1200;G 22;25;CP 110;716
Bühnentechnik PZ;BTK24428;Vari Lite VL 500;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.06.06;7800;IQ Unlimited;1200;G 22;25;CP 110;717
